,model,source drug,source cell,target drug,target cell,Spearman correlation
3053,cvae,BRD-K98039984,MINO,BRD-K08109215,MINO,0.9469138179404688
3054,cvae,BRD-K08109215,MINO,BRD-K08109215,MINO,0.9437255912155018
3055,Sagittarius,BRD-K08109215,YAPC,BRD-K08109215,MINO,0.7340132958597316
3056,Sagittarius,BRD-K98039984,MINO,BRD-K08109215,MINO,0.732868386970007
3057,Sagittarius,BRD-K08109215,MINO,BRD-K08109215,MINO,0.7336525224642486
3058,cvae,BRD-K08109215,A375,BRD-K08109215,PC3,0.8355838765625057
3059,cvae,BRD-K89732114,PC3,BRD-K08109215,PC3,0.8355201012523328
3060,Sagittarius,BRD-K08109215,A375,BRD-K08109215,PC3,0.9105982975244128
3061,Sagittarius,BRD-K89732114,PC3,BRD-K08109215,PC3,0.9123698182392116
3062,cvae,BRD-K08109215,BJAB,BRD-K08109215,THP1,0.7213446059791301
3063,cvae,BRD-K88510285,THP1,BRD-K08109215,THP1,0.7211182142112673
3064,cvae,BRD-K08109215,THP1,BRD-K08109215,THP1,0.7217537095528443
3065,Sagittarius,BRD-K08109215,BJAB,BRD-K08109215,THP1,0.9227468879806976
3066,Sagittarius,BRD-K88510285,THP1,BRD-K08109215,THP1,0.9228677166333212
3067,Sagittarius,BRD-K08109215,THP1,BRD-K08109215,THP1,0.9225856377244628
3068,cvae,BRD-K08109215,A549,BRD-K08109215,TMD8,0.9188033891725098
3069,cvae,BRD-K40624912,TMD8,BRD-K08109215,TMD8,0.9210763571340144
3070,cvae,BRD-K08109215,TMD8,BRD-K08109215,TMD8,0.9215290765288264
3071,Sagittarius,BRD-K08109215,A549,BRD-K08109215,TMD8,0.8476891654881684
3072,Sagittarius,BRD-K40624912,TMD8,BRD-K08109215,TMD8,0.8478548671237918
3073,Sagittarius,BRD-K08109215,TMD8,BRD-K08109215,TMD8,0.8473790121015239
3074,cvae,BRD-K08109215,A375,BRD-K08109215,YAPC,0.8441331483517944
3075,cvae,BRD-K33379087,YAPC,BRD-K08109215,YAPC,0.8439712631005171
3076,cvae,BRD-K08109215,YAPC,BRD-K08109215,YAPC,0.8440422221929883
3077,Sagittarius,BRD-K08109215,A375,BRD-K08109215,YAPC,0.8512483127011152
3078,Sagittarius,BRD-K33379087,YAPC,BRD-K08109215,YAPC,0.8524796835420747
3079,Sagittarius,BRD-K08109215,YAPC,BRD-K08109215,YAPC,0.8535964987117395
3080,cvae,BRD-K08206212,HELA,BRD-K08206212,HELA,0.8902829267875925
3081,cvae,BRD-K09426783,HELA,BRD-K08206212,HELA,0.8902778660695269
3082,cvae,BRD-K08206212,HELA,BRD-K08206212,HELA,0.8903251186804131
3083,Sagittarius,BRD-K08206212,HELA,BRD-K08206212,HELA,0.965627429717931
3084,Sagittarius,BRD-K09426783,HELA,BRD-K08206212,HELA,0.9658223218832334
3085,Sagittarius,BRD-K08206212,HELA,BRD-K08206212,HELA,0.965361456592422
3086,cvae,BRD-K08248804,HELA,BRD-K08248804,HELA,0.8922665743311182
3087,cvae,BRD-K80700417,HELA,BRD-K08248804,HELA,0.8914045204553038
3088,cvae,BRD-K08248804,HELA,BRD-K08248804,HELA,0.891802630276465
3089,Sagittarius,BRD-K08248804,HELA,BRD-K08248804,HELA,0.9655105264892064
3090,Sagittarius,BRD-K80700417,HELA,BRD-K08248804,HELA,0.9655222386199892
3091,Sagittarius,BRD-K08248804,HELA,BRD-K08248804,HELA,0.9655614351321552
3092,cvae,BRD-K25204779,HELA,BRD-K08252256,HELA,0.8761802962333975
3093,Sagittarius,BRD-K25204779,HELA,BRD-K08252256,HELA,0.962903236844896
3094,cvae,BRD-K08316444,HEPG2,BRD-K08316444,XC.L100.L,0.903029612018863
3095,cvae,BRD-K16478699,XC.L100.L,BRD-K08316444,XC.L100.L,0.903069475596528
3096,cvae,BRD-K08316444,XC.L100.L,BRD-K08316444,XC.L100.L,0.9029864900827984
3097,Sagittarius,BRD-K08316444,HEPG2,BRD-K08316444,XC.L100.L,0.776665887204907
3098,Sagittarius,BRD-K16478699,XC.L100.L,BRD-K08316444,XC.L100.L,0.7788747527375807
3099,Sagittarius,BRD-K08316444,XC.L100.L,BRD-K08316444,XC.L100.L,0.7773727008280702
3100,cvae,BRD-K08316444,HEPG2,BRD-K08316444,XC.L100.M,0.9160541107882522
3101,cvae,BRD-K19687926,XC.L100.M,BRD-K08316444,XC.L100.M,0.9159260085560516
3102,Sagittarius,BRD-K08316444,HEPG2,BRD-K08316444,XC.L100.M,0.7995659828127111
3103,Sagittarius,BRD-K19687926,XC.L100.M,BRD-K08316444,XC.L100.M,0.7990837393554707
3104,cvae,BRD-K08417745,MCF7,BRD-K08417745,A549,0.9484696455917564
3105,cvae,BRD-K17555800,A549,BRD-K08417745,A549,0.9482553059015176
3106,cvae,BRD-K08417745,A549,BRD-K08417745,A549,0.9490279794145382
3107,Sagittarius,BRD-K08417745,MCF7,BRD-K08417745,A549,0.9533526997413948
3108,Sagittarius,BRD-K17555800,A549,BRD-K08417745,A549,0.953077176033884
3109,Sagittarius,BRD-K08417745,A549,BRD-K08417745,A549,0.9529516586804924
3110,cvae,BRD-K08417745,A549,BRD-K08417745,MCF7,0.93229704665281
3111,cvae,BRD-K95901403,MCF7,BRD-K08417745,MCF7,0.9313024584076806
3112,cvae,BRD-K08417745,MCF7,BRD-K08417745,MCF7,0.9319099369982936
3113,Sagittarius,BRD-K08417745,A549,BRD-K08417745,MCF7,0.9563109299791672
3114,Sagittarius,BRD-K95901403,MCF7,BRD-K08417745,MCF7,0.9567535856646702
3115,Sagittarius,BRD-K08417745,MCF7,BRD-K08417745,MCF7,0.956106942632348
3116,cvae,BRD-K10843433,HELA,BRD-K08547377,HELA,0.8682462512570579
3117,Sagittarius,BRD-K10843433,HELA,BRD-K08547377,HELA,0.9584960762020732
3118,cvae,BRD-K08586861,HELA,BRD-K08586861,HELA,0.8884632362468461
3119,cvae,BRD-A29623586,HELA,BRD-K08586861,HELA,0.8884651412319735
3120,cvae,BRD-K08586861,HELA,BRD-K08586861,HELA,0.8888595501224326
3121,Sagittarius,BRD-K08586861,HELA,BRD-K08586861,HELA,0.9556858511219232
3122,Sagittarius,BRD-A29623586,HELA,BRD-K08586861,HELA,0.9552657730379296
3123,Sagittarius,BRD-K08586861,HELA,BRD-K08586861,HELA,0.9550621705365908
3124,cvae,BRD-K08663380,VCAP,BRD-K08663380,VCAP,0.9231279363189
3125,cvae,BRD-A19500257,VCAP,BRD-K08663380,VCAP,0.92084300607705
3126,cvae,BRD-K08663380,VCAP,BRD-K08663380,VCAP,0.9211841587671306
3127,Sagittarius,BRD-K08663380,VCAP,BRD-K08663380,VCAP,0.704403188396057
3128,Sagittarius,BRD-A19500257,VCAP,BRD-K08663380,VCAP,0.7071957041700234
3129,Sagittarius,BRD-K08663380,VCAP,BRD-K08663380,VCAP,0.7056414672133876
3130,cvae,BRD-K08703257,MCF7,BRD-K08703257,A549,0.893585625800667
3131,cvae,BRD-K40870905,A549,BRD-K08703257,A549,0.8935651969197558
3132,Sagittarius,BRD-K08703257,MCF7,BRD-K08703257,A549,0.959907048014586
3133,Sagittarius,BRD-K40870905,A549,BRD-K08703257,A549,0.960138859689629
3134,cvae,BRD-K08703257,HELA,BRD-K08703257,HELA,0.9018409654403052
3135,cvae,BRD-K30466858,HELA,BRD-K08703257,HELA,0.9014402130135128
3136,cvae,BRD-K08703257,HELA,BRD-K08703257,HELA,0.9018828430426504
3137,Sagittarius,BRD-K08703257,HELA,BRD-K08703257,HELA,0.9643093147057176
3138,Sagittarius,BRD-K30466858,HELA,BRD-K08703257,HELA,0.964515540570414
3139,Sagittarius,BRD-K08703257,HELA,BRD-K08703257,HELA,0.964017576175304
3140,cvae,BRD-K08703257,HELA,BRD-K08703257,MCF7,0.8627658527811203
3141,cvae,BRD-A79768653,MCF7,BRD-K08703257,MCF7,0.863331242104374
3142,cvae,BRD-K08703257,MCF7,BRD-K08703257,MCF7,0.8643700041965476
3143,Sagittarius,BRD-K08703257,HELA,BRD-K08703257,MCF7,0.9566795157379
3144,Sagittarius,BRD-A79768653,MCF7,BRD-K08703257,MCF7,0.9564778182216884
3145,Sagittarius,BRD-K08703257,MCF7,BRD-K08703257,MCF7,0.9565106840257036
3146,cvae,BRD-K08799216,A375,BRD-K08799216,A375,0.8429421157312589
3147,cvae,BRD-K60866521,A375,BRD-K08799216,A375,0.8422971916754153
3148,cvae,BRD-K08799216,A375,BRD-K08799216,A375,0.8422016858553938
3149,Sagittarius,BRD-K08799216,A375,BRD-K08799216,A375,0.9088809181545976
3150,Sagittarius,BRD-K60866521,A375,BRD-K08799216,A375,0.9100524262811004
3151,Sagittarius,BRD-K08799216,A375,BRD-K08799216,A375,0.9079255905625474
3152,cvae,BRD-K08799216,MDAMB231,BRD-K08799216,A549,0.8371034132850033
3153,cvae,BRD-A91699651,A549,BRD-K08799216,A549,0.8377075116494812
3154,Sagittarius,BRD-K08799216,MDAMB231,BRD-K08799216,A549,0.9475925891563026
3155,Sagittarius,BRD-A91699651,A549,BRD-K08799216,A549,0.9510665636503736
3156,cvae,BRD-K08799216,HT29,BRD-K08799216,HA1E,0.8776281170006461
3157,cvae,BRD-K52911425,HA1E,BRD-K08799216,HA1E,0.8776864595754557
3158,cvae,BRD-K08799216,HA1E,BRD-K08799216,HA1E,0.8774834215141543
3159,Sagittarius,BRD-K08799216,HT29,BRD-K08799216,HA1E,0.8962137933122823
3160,Sagittarius,BRD-K52911425,HA1E,BRD-K08799216,HA1E,0.8956632782668413
3161,Sagittarius,BRD-K08799216,HA1E,BRD-K08799216,HA1E,0.8945745183326885
3162,cvae,BRD-K08799216,MCF7,BRD-K08799216,HELA,0.8915107442219509
3163,cvae,BRD-K16732600,HELA,BRD-K08799216,HELA,0.8919796463692085
3164,cvae,BRD-K08799216,HELA,BRD-K08799216,HELA,0.891436372832888
3165,Sagittarius,BRD-K08799216,MCF7,BRD-K08799216,HELA,0.9665547405590174
3166,Sagittarius,BRD-K16732600,HELA,BRD-K08799216,HELA,0.9666897122830408
3167,Sagittarius,BRD-K08799216,HELA,BRD-K08799216,HELA,0.9671991963861932
3168,cvae,BRD-K08799216,MCF10A,BRD-K08799216,HS578T,0.9155316060796838
3169,cvae,BRD-K70401845,HS578T,BRD-K08799216,HS578T,0.9147511073752308
3170,cvae,BRD-K08799216,HS578T,BRD-K08799216,HS578T,0.9144053621957524
3171,Sagittarius,BRD-K08799216,MCF10A,BRD-K08799216,HS578T,0.818329361524864
3172,Sagittarius,BRD-K70401845,HS578T,BRD-K08799216,HS578T,0.8171391050093805
3173,Sagittarius,BRD-K08799216,HS578T,BRD-K08799216,HS578T,0.8135873789001116
3174,cvae,BRD-K08799216,HT29,BRD-K08799216,HT29,0.8369528745613026
3175,cvae,BRD-A11990600,HT29,BRD-K08799216,HT29,0.836679768966226
3176,cvae,BRD-K08799216,HT29,BRD-K08799216,HT29,0.8366671396203818
3177,Sagittarius,BRD-K08799216,HT29,BRD-K08799216,HT29,0.904857878199728
3178,Sagittarius,BRD-A11990600,HT29,BRD-K08799216,HT29,0.9040434232957322
3179,Sagittarius,BRD-K08799216,HT29,BRD-K08799216,HT29,0.90427319528973
3180,cvae,BRD-K08799216,HA1E,BRD-K08799216,MCF10A,0.9016855391790052
3181,cvae,BRD-K85606544,MCF10A,BRD-K08799216,MCF10A,0.9013448034048614
3182,cvae,BRD-K08799216,MCF10A,BRD-K08799216,MCF10A,0.902203483468632
3183,Sagittarius,BRD-K08799216,HA1E,BRD-K08799216,MCF10A,0.861964905953482
3184,Sagittarius,BRD-K85606544,MCF10A,BRD-K08799216,MCF10A,0.8601184301673087
3185,Sagittarius,BRD-K08799216,MCF10A,BRD-K08799216,MCF10A,0.8642132502183406
3186,cvae,BRD-K08799216,SKBR3,BRD-K08799216,MCF7,0.8210150313653237
3187,cvae,BRD-K71480163,MCF7,BRD-K08799216,MCF7,0.8205763524164502
3188,cvae,BRD-K08799216,MCF7,BRD-K08799216,MCF7,0.8204330808582355
3189,Sagittarius,BRD-K08799216,SKBR3,BRD-K08799216,MCF7,0.9490581384720091
3190,Sagittarius,BRD-K71480163,MCF7,BRD-K08799216,MCF7,0.948357950605198
3191,Sagittarius,BRD-K08799216,MCF7,BRD-K08799216,MCF7,0.9487105845187735
3192,cvae,BRD-K08799216,HA1E,BRD-K08799216,MDAMB231,0.8888480688989377
3193,cvae,BRD-K42918627,MDAMB231,BRD-K08799216,MDAMB231,0.8886792628431067
3194,cvae,BRD-K08799216,MDAMB231,BRD-K08799216,MDAMB231,0.8889446458722126
3195,Sagittarius,BRD-K08799216,HA1E,BRD-K08799216,MDAMB231,0.8717951359238638
3196,Sagittarius,BRD-K42918627,MDAMB231,BRD-K08799216,MDAMB231,0.8726452852461553
3197,Sagittarius,BRD-K08799216,MDAMB231,BRD-K08799216,MDAMB231,0.872836181432554
3198,cvae,BRD-K08799216,HA1E,BRD-K08799216,PC3,0.8413684825624173
3199,cvae,BRD-K12184916,PC3,BRD-K08799216,PC3,0.8419586880050572
3200,Sagittarius,BRD-K08799216,HA1E,BRD-K08799216,PC3,0.9110898670704588
3201,Sagittarius,BRD-K12184916,PC3,BRD-K08799216,PC3,0.9109597957122172
3202,cvae,BRD-K08799216,HS578T,BRD-K08799216,SKBR3,0.8456652759355885
3203,cvae,BRD-K37687095,SKBR3,BRD-K08799216,SKBR3,0.8455723293380109
3204,cvae,BRD-K08799216,SKBR3,BRD-K08799216,SKBR3,0.8467275713288811
3205,Sagittarius,BRD-K08799216,HS578T,BRD-K08799216,SKBR3,0.8400669159058556
3206,Sagittarius,BRD-K37687095,SKBR3,BRD-K08799216,SKBR3,0.8453656352446468
3207,Sagittarius,BRD-K08799216,SKBR3,BRD-K08799216,SKBR3,0.8437014286920228
3208,cvae,BRD-K08832567,A549,BRD-K08832567,A549,0.8421540740553926
3209,cvae,BRD-K24844714,A549,BRD-K08832567,A549,0.8424073344518698
3210,cvae,BRD-K08832567,A549,BRD-K08832567,A549,0.8419765769057987
3211,Sagittarius,BRD-K08832567,A549,BRD-K08832567,A549,0.9470975944854824
3212,Sagittarius,BRD-K24844714,A549,BRD-K08832567,A549,0.946911034224828
3213,Sagittarius,BRD-K08832567,A549,BRD-K08832567,A549,0.946167147153732
3214,cvae,BRD-K08832567,A549,BRD-K08832567,HELA,0.892257780611894
3215,cvae,BRD-A33168282,HELA,BRD-K08832567,HELA,0.8924908751052049
3216,cvae,BRD-K08832567,HELA,BRD-K08832567,HELA,0.8919103228700285
3217,Sagittarius,BRD-K08832567,A549,BRD-K08832567,HELA,0.9649142725584346
3218,Sagittarius,BRD-A33168282,HELA,BRD-K08832567,HELA,0.9650740924723012
3219,Sagittarius,BRD-K08832567,HELA,BRD-K08832567,HELA,0.9649390052946336
3220,cvae,BRD-K08832567,HELA,BRD-K08832567,MCF7,0.8068337512231433
3221,cvae,BRD-K01779529,MCF7,BRD-K08832567,MCF7,0.8073861135268896
3222,cvae,BRD-K08832567,MCF7,BRD-K08832567,MCF7,0.808107301128741
3223,Sagittarius,BRD-K08832567,HELA,BRD-K08832567,MCF7,0.950273891000561
3224,Sagittarius,BRD-K01779529,MCF7,BRD-K08832567,MCF7,0.9498982176709
3225,Sagittarius,BRD-K08832567,MCF7,BRD-K08832567,MCF7,0.9496132780773048
3226,cvae,BRD-K08859203,HELA,BRD-K08859203,HELA,0.8978054500777835
3227,cvae,BRD-K17705806,HELA,BRD-K08859203,HELA,0.8979208139245869
3228,cvae,BRD-K08859203,HELA,BRD-K08859203,HELA,0.8973884956562717
3229,Sagittarius,BRD-K08859203,HELA,BRD-K08859203,HELA,0.963822055429051
3230,Sagittarius,BRD-K17705806,HELA,BRD-K08859203,HELA,0.963901910866208
3231,Sagittarius,BRD-K08859203,HELA,BRD-K08859203,HELA,0.963799105810244
3232,cvae,BRD-K08924299,HELA,BRD-K08924299,HELA,0.8951359309193128
3233,cvae,BRD-K29735307,HELA,BRD-K08924299,HELA,0.8958502169588844
3234,cvae,BRD-K08924299,HELA,BRD-K08924299,HELA,0.8956383659360849
3235,Sagittarius,BRD-K08924299,HELA,BRD-K08924299,HELA,0.959213434591396
3236,Sagittarius,BRD-K29735307,HELA,BRD-K08924299,HELA,0.9590387660560824
3237,Sagittarius,BRD-K08924299,HELA,BRD-K08924299,HELA,0.9584215508748184
3238,cvae,BRD-K08976401,HELA,BRD-K08976401,HELA,0.8881560782408565
3239,cvae,BRD-K09711437,HELA,BRD-K08976401,HELA,0.8881968077208522
3240,cvae,BRD-K08976401,HELA,BRD-K08976401,HELA,0.8882462154664281
3241,Sagittarius,BRD-K08976401,HELA,BRD-K08976401,HELA,0.9550411579733676
3242,Sagittarius,BRD-K09711437,HELA,BRD-K08976401,HELA,0.9548361315437516
3243,Sagittarius,BRD-K08976401,HELA,BRD-K08976401,HELA,0.954227203368496
3244,cvae,BRD-K09078998,HELA,BRD-K09078998,A549,0.8540701408724958
3245,cvae,BRD-A03506276,A549,BRD-K09078998,A549,0.8537734314212955
3246,cvae,BRD-K09078998,A549,BRD-K09078998,A549,0.85402648656685
3247,Sagittarius,BRD-K09078998,HELA,BRD-K09078998,A549,0.9437202611056
3248,Sagittarius,BRD-A03506276,A549,BRD-K09078998,A549,0.944023705352705
3249,Sagittarius,BRD-K09078998,A549,BRD-K09078998,A549,0.9441118991086012
3250,cvae,BRD-K09078998,A549,BRD-K09078998,HELA,0.8921907533574129
3251,cvae,BRD-K26603252,HELA,BRD-K09078998,HELA,0.8920408239723894
3252,cvae,BRD-K09078998,HELA,BRD-K09078998,HELA,0.8913584544513149
3253,Sagittarius,BRD-K09078998,A549,BRD-K09078998,HELA,0.9654128142217648
3254,Sagittarius,BRD-K26603252,HELA,BRD-K09078998,HELA,0.9643131759887033
3255,Sagittarius,BRD-K09078998,HELA,BRD-K09078998,HELA,0.9650979977907176
3256,cvae,BRD-K09078998,HELA,BRD-K09078998,MCF7,0.8201185979599381
3257,cvae,BRD-A22305049,MCF7,BRD-K09078998,MCF7,0.820547001534488
3258,cvae,BRD-K09078998,MCF7,BRD-K09078998,MCF7,0.8202329291380362
3259,Sagittarius,BRD-K09078998,HELA,BRD-K09078998,MCF7,0.9517667771735498
3260,Sagittarius,BRD-A22305049,MCF7,BRD-K09078998,MCF7,0.9519083169271032
3261,Sagittarius,BRD-K09078998,MCF7,BRD-K09078998,MCF7,0.9517454503198516
3262,cvae,BRD-K26701552,HELA,BRD-K09090949,HELA,0.8836230923682582
3263,Sagittarius,BRD-K26701552,HELA,BRD-K09090949,HELA,0.9633355722574362
3264,cvae,BRD-K09132007,HA1E,BRD-K09132007,A375,0.8527291852810279
3265,cvae,BRD-K57080016,A375,BRD-K09132007,A375,0.8532560451576149
3266,cvae,BRD-K09132007,A375,BRD-K09132007,A375,0.8525688714821285
3267,Sagittarius,BRD-K09132007,HA1E,BRD-K09132007,A375,0.9077980014576535
3268,Sagittarius,BRD-K57080016,A375,BRD-K09132007,A375,0.9073015251317345
3269,Sagittarius,BRD-K09132007,A375,BRD-K09132007,A375,0.9085189132535776
3270,cvae,BRD-K09132007,YAPC,BRD-K09132007,A549,0.7963060144761296
3271,cvae,BRD-A19500257,A549,BRD-K09132007,A549,0.7963210875907736
3272,Sagittarius,BRD-K09132007,YAPC,BRD-K09132007,A549,0.8938392197298939
3273,Sagittarius,BRD-A19500257,A549,BRD-K09132007,A549,0.8938060203931288
3274,cvae,BRD-K09132007,HA1E,BRD-K09132007,HA1E,0.8773724641480998
3275,cvae,BRD-K75295174,HA1E,BRD-K09132007,HA1E,0.8767943492676318
3276,cvae,BRD-K09132007,HA1E,BRD-K09132007,HA1E,0.8774201465031057
3277,Sagittarius,BRD-K09132007,HA1E,BRD-K09132007,HA1E,0.8871379310382429
3278,Sagittarius,BRD-K75295174,HA1E,BRD-K09132007,HA1E,0.8901750866699281
3279,Sagittarius,BRD-K09132007,HA1E,BRD-K09132007,HA1E,0.8885668366501359
3280,cvae,BRD-K09132007,HT29,BRD-K09132007,HELA,0.8428418827259214
3281,cvae,BRD-K15766189,HELA,BRD-K09132007,HELA,0.843526420209868
3282,cvae,BRD-K09132007,HELA,BRD-K09132007,HELA,0.8436889468702791
3283,Sagittarius,BRD-K09132007,HT29,BRD-K09132007,HELA,0.9624612802953488
3284,Sagittarius,BRD-K15766189,HELA,BRD-K09132007,HELA,0.962631298614443
3285,Sagittarius,BRD-K09132007,HELA,BRD-K09132007,HELA,0.9622567092662178
3286,cvae,BRD-K09132007,YAPC,BRD-K09132007,HT29,0.8467118439769205
3287,cvae,BRD-K21680192,HT29,BRD-K09132007,HT29,0.8460214696698564
3288,cvae,BRD-K09132007,HT29,BRD-K09132007,HT29,0.8460984964927332
3289,Sagittarius,BRD-K09132007,YAPC,BRD-K09132007,HT29,0.9026521427436274
3290,Sagittarius,BRD-K21680192,HT29,BRD-K09132007,HT29,0.9044240675461804
3291,Sagittarius,BRD-K09132007,HT29,BRD-K09132007,HT29,0.9037772192629352
3292,cvae,BRD-K09132007,HT29,BRD-K09132007,MCF7,0.8294476372472674
3293,cvae,BRD-K33610132,MCF7,BRD-K09132007,MCF7,0.8299326515919658
3294,cvae,BRD-K09132007,MCF7,BRD-K09132007,MCF7,0.8294673285076747
3295,Sagittarius,BRD-K09132007,HT29,BRD-K09132007,MCF7,0.9476586029843524
3296,Sagittarius,BRD-K33610132,MCF7,BRD-K09132007,MCF7,0.947132127953246
3297,Sagittarius,BRD-K09132007,MCF7,BRD-K09132007,MCF7,0.9471495614535024
3298,cvae,BRD-K09132007,HT29,BRD-K09132007,PC3,0.8328802793367567
3299,cvae,BRD-K22134346,PC3,BRD-K09132007,PC3,0.8332837705805503
3300,cvae,BRD-K09132007,PC3,BRD-K09132007,PC3,0.8322527567107126
3301,Sagittarius,BRD-K09132007,HT29,BRD-K09132007,PC3,0.8906978351139674
3302,Sagittarius,BRD-K22134346,PC3,BRD-K09132007,PC3,0.891193785484397
3303,Sagittarius,BRD-K09132007,PC3,BRD-K09132007,PC3,0.8913979267694085
3304,cvae,BRD-K09132007,HT29,BRD-K09132007,YAPC,0.8494783057118723
3305,cvae,BRD-K82928847,YAPC,BRD-K09132007,YAPC,0.8495047253540929
3306,cvae,BRD-K09132007,YAPC,BRD-K09132007,YAPC,0.8495968894325274
3307,Sagittarius,BRD-K09132007,HT29,BRD-K09132007,YAPC,0.8553331973246646
3308,Sagittarius,BRD-K82928847,YAPC,BRD-K09132007,YAPC,0.8556941952133447
3309,Sagittarius,BRD-K09132007,YAPC,BRD-K09132007,YAPC,0.8542846922277487
3310,cvae,BRD-K34870043,HELA,BRD-K09255212,HELA,0.8870167880951437
3311,Sagittarius,BRD-K34870043,HELA,BRD-K09255212,HELA,0.9647602830535944
3312,cvae,BRD-K09372874,HELA,BRD-K09372874,HELA,0.8938119726698903
3313,cvae,BRD-K86797399,HELA,BRD-K09372874,HELA,0.8937057104186954
3314,cvae,BRD-K09372874,HELA,BRD-K09372874,HELA,0.8938602643635735
3315,Sagittarius,BRD-K09372874,HELA,BRD-K09372874,HELA,0.9566530832674964
3316,Sagittarius,BRD-K86797399,HELA,BRD-K09372874,HELA,0.9574774864271576
3317,Sagittarius,BRD-K09372874,HELA,BRD-K09372874,HELA,0.9573093474368256
3318,cvae,BRD-K09397065,HELA,BRD-K09397065,HELA,0.889625572222736
3319,cvae,BRD-K24943235,HELA,BRD-K09397065,HELA,0.8889896343088566
3320,cvae,BRD-K09397065,HELA,BRD-K09397065,HELA,0.890313554073731
3321,Sagittarius,BRD-K09397065,HELA,BRD-K09397065,HELA,0.961600996708744
3322,Sagittarius,BRD-K24943235,HELA,BRD-K09397065,HELA,0.9620311320879552
3323,Sagittarius,BRD-K09397065,HELA,BRD-K09397065,HELA,0.961526458553306
3324,cvae,BRD-K09426783,HELA,BRD-K09426783,HELA,0.8912450212460041
3325,cvae,BRD-K11433652,HELA,BRD-K09426783,HELA,0.8909628589539584
3326,cvae,BRD-K09426783,HELA,BRD-K09426783,HELA,0.8917892633101168
3327,Sagittarius,BRD-K09426783,HELA,BRD-K09426783,HELA,0.9580728487992332
3328,Sagittarius,BRD-K11433652,HELA,BRD-K09426783,HELA,0.9572351812986856
3329,Sagittarius,BRD-K09426783,HELA,BRD-K09426783,HELA,0.957870343107513
3330,cvae,BRD-K17894950,HELA,BRD-K09471561,HELA,0.8794629063124018
3331,Sagittarius,BRD-K17894950,HELA,BRD-K09471561,HELA,0.9640856874112216
3332,cvae,BRD-K09499853,MCF7,BRD-K09499853,A549,0.936738817732492
3333,cvae,BRD-K64052750,A549,BRD-K09499853,A549,0.9376429223911178
3334,Sagittarius,BRD-K09499853,MCF7,BRD-K09499853,A549,0.9623436522743032
3335,Sagittarius,BRD-K64052750,A549,BRD-K09499853,A549,0.9622101750335614
3336,cvae,BRD-K09499853,MCF7,BRD-K09499853,MCF7,0.9548660661080256
3337,cvae,BRD-K07303502,MCF7,BRD-K09499853,MCF7,0.9534354158632884
3338,cvae,BRD-K09499853,MCF7,BRD-K09499853,MCF7,0.9536730836037232
3339,Sagittarius,BRD-K09499853,MCF7,BRD-K09499853,MCF7,0.9660850238221598
3340,Sagittarius,BRD-K07303502,MCF7,BRD-K09499853,MCF7,0.9658120978216408
3341,Sagittarius,BRD-K09499853,MCF7,BRD-K09499853,MCF7,0.9663186699273258
3342,cvae,BRD-K09549677,HELA,BRD-K09549677,HELA,0.8918083580600297
3343,cvae,BRD-A24228527,HELA,BRD-K09549677,HELA,0.8919130745152123
3344,cvae,BRD-K09549677,HELA,BRD-K09549677,HELA,0.8917668460608908
3345,Sagittarius,BRD-K09549677,HELA,BRD-K09549677,HELA,0.9636876481450652
3346,Sagittarius,BRD-A24228527,HELA,BRD-K09549677,HELA,0.9635706871895184
3347,Sagittarius,BRD-K09549677,HELA,BRD-K09549677,HELA,0.9636509146439728
3348,cvae,BRD-K09602097,MCF7,BRD-K09602097,HELA,0.8730565439545589
3349,cvae,BRD-A26711594,HELA,BRD-K09602097,HELA,0.8734884496229796
3350,Sagittarius,BRD-K09602097,MCF7,BRD-K09602097,HELA,0.9570868618505876
3351,Sagittarius,BRD-A26711594,HELA,BRD-K09602097,HELA,0.9573300200532076
3352,cvae,BRD-K09602097,MCF7,BRD-K09602097,MCF7,0.883979965996208
3353,cvae,BRD-A03249105,MCF7,BRD-K09602097,MCF7,0.8836143050631253
3354,cvae,BRD-K09602097,MCF7,BRD-K09602097,MCF7,0.8834683139301833
3355,Sagittarius,BRD-K09602097,MCF7,BRD-K09602097,MCF7,0.9496354964896996
3356,Sagittarius,BRD-A03249105,MCF7,BRD-K09602097,MCF7,0.949733471734886
3357,Sagittarius,BRD-K09602097,MCF7,BRD-K09602097,MCF7,0.9497332857262372
3358,cvae,BRD-K09711437,HELA,BRD-K09711437,HELA,0.897401452120774
3359,cvae,BRD-A27732521,HELA,BRD-K09711437,HELA,0.8979442830847923
3360,cvae,BRD-K09711437,HELA,BRD-K09711437,HELA,0.8978870886323322
3361,Sagittarius,BRD-K09711437,HELA,BRD-K09711437,HELA,0.961481829305777
3362,Sagittarius,BRD-A27732521,HELA,BRD-K09711437,HELA,0.9617967547763766
3363,Sagittarius,BRD-K09711437,HELA,BRD-K09711437,HELA,0.9609633654747514
3364,cvae,BRD-K09907482,A549,BRD-K09907482,A549,0.9451735595068512
3365,cvae,BRD-K41599323,A549,BRD-K09907482,A549,0.945372389924235
3366,cvae,BRD-K09907482,A549,BRD-K09907482,A549,0.9454293213989502
3367,Sagittarius,BRD-K09907482,A549,BRD-K09907482,A549,0.9560182806477842
3368,Sagittarius,BRD-K41599323,A549,BRD-K09907482,A549,0.955844785891185
3369,Sagittarius,BRD-K09907482,A549,BRD-K09907482,A549,0.9554912155202744
