,model,source drug,source cell,target drug,target cell,Spearman correlation
4892,cvae,BRD-K19540840,SKBR3,BRD-K19540840,MDAMB231,0.8226735871034792
4893,cvae,BRD-K13390322,MDAMB231,BRD-K19540840,MDAMB231,0.8221841149653009
4894,cvae,BRD-K19540840,MDAMB231,BRD-K19540840,MDAMB231,0.8225920575884831
4895,Sagittarius,BRD-K19540840,SKBR3,BRD-K19540840,MDAMB231,0.8916960986334337
4896,Sagittarius,BRD-K13390322,MDAMB231,BRD-K19540840,MDAMB231,0.8917433384161374
4897,Sagittarius,BRD-K19540840,MDAMB231,BRD-K19540840,MDAMB231,0.8920293684052599
4898,cvae,BRD-K19540840,THP1,BRD-K19540840,MINO,0.7489050520712291
4899,cvae,BRD-K48443249,MINO,BRD-K19540840,MINO,0.7482035621438765
4900,cvae,BRD-K19540840,MINO,BRD-K19540840,MINO,0.7492574230070597
4901,Sagittarius,BRD-K19540840,THP1,BRD-K19540840,MINO,0.7483762230686016
4902,Sagittarius,BRD-K48443249,MINO,BRD-K19540840,MINO,0.746305850596096
4903,Sagittarius,BRD-K19540840,MINO,BRD-K19540840,MINO,0.7489351983005174
4904,cvae,BRD-K19540840,HS578T,BRD-K19540840,PC3,0.8310251894259164
4905,cvae,BRD-K89162000,PC3,BRD-K19540840,PC3,0.8312358666700013
4906,Sagittarius,BRD-K19540840,HS578T,BRD-K19540840,PC3,0.9151403336798888
4907,Sagittarius,BRD-K89162000,PC3,BRD-K19540840,PC3,0.9161564219591832
4908,cvae,BRD-K19540840,MINO,BRD-K19540840,SKBR3,0.7695971352205074
4909,cvae,BRD-K93747373,SKBR3,BRD-K19540840,SKBR3,0.7696863359887437
4910,cvae,BRD-K19540840,SKBR3,BRD-K19540840,SKBR3,0.7696119581855894
4911,Sagittarius,BRD-K19540840,MINO,BRD-K19540840,SKBR3,0.848634968154582
4912,Sagittarius,BRD-K93747373,SKBR3,BRD-K19540840,SKBR3,0.8500135680481116
4913,Sagittarius,BRD-K19540840,SKBR3,BRD-K19540840,SKBR3,0.8494952773975524
4914,cvae,BRD-K19540840,BT20,BRD-K19540840,THP1,0.7293314581694548
4915,cvae,BRD-K99749624,THP1,BRD-K19540840,THP1,0.7328963395800576
4916,cvae,BRD-K19540840,THP1,BRD-K19540840,THP1,0.7312537100306942
4917,Sagittarius,BRD-K19540840,BT20,BRD-K19540840,THP1,0.870059598261471
4918,Sagittarius,BRD-K99749624,THP1,BRD-K19540840,THP1,0.8707352201584577
4919,Sagittarius,BRD-K19540840,THP1,BRD-K19540840,THP1,0.872175555681115
4920,cvae,BRD-K19540840,HT29,BRD-K19540840,TMD8,0.6881410679843076
4921,cvae,BRD-K98548675,TMD8,BRD-K19540840,TMD8,0.6871948291596831
4922,cvae,BRD-K19540840,TMD8,BRD-K19540840,TMD8,0.6864398906092117
4923,Sagittarius,BRD-K19540840,HT29,BRD-K19540840,TMD8,0.8360235176250796
4924,Sagittarius,BRD-K98548675,TMD8,BRD-K19540840,TMD8,0.8357537986702294
4925,Sagittarius,BRD-K19540840,TMD8,BRD-K19540840,TMD8,0.8365545338328534
4926,cvae,BRD-K19687926,XC.L100.L,BRD-K19687926,A375,0.8027458968753043
4927,cvae,BRD-K68065987,A375,BRD-K19687926,A375,0.8027555244264024
4928,cvae,BRD-K19687926,A375,BRD-K19687926,A375,0.8025762505735081
4929,Sagittarius,BRD-K19687926,XC.L100.L,BRD-K19687926,A375,0.8976481252454473
4930,Sagittarius,BRD-K68065987,A375,BRD-K19687926,A375,0.897018582180632
4931,Sagittarius,BRD-K19687926,A375,BRD-K19687926,A375,0.8969581229556809
4932,cvae,BRD-K19687926,XC.L100.L,BRD-K19687926,A549,0.8357322665656081
4933,cvae,BRD-A92537424,A549,BRD-K19687926,A549,0.8366738231035558
4934,cvae,BRD-K19687926,A549,BRD-K19687926,A549,0.8361500163344457
4935,Sagittarius,BRD-K19687926,XC.L100.L,BRD-K19687926,A549,0.9371249203746684
4936,Sagittarius,BRD-A92537424,A549,BRD-K19687926,A549,0.936345326057094
4937,Sagittarius,BRD-K19687926,A549,BRD-K19687926,A549,0.936638956744452
4938,cvae,BRD-K19687926,PC3,BRD-K19687926,BJAB,0.6979720419892845
4939,cvae,BRD-K70301465,BJAB,BRD-K19687926,BJAB,0.7002551634573773
4940,cvae,BRD-K19687926,BJAB,BRD-K19687926,BJAB,0.6990938216656447
4941,Sagittarius,BRD-K19687926,PC3,BRD-K19687926,BJAB,0.840560435335668
4942,Sagittarius,BRD-K70301465,BJAB,BRD-K19687926,BJAB,0.8407961852627927
4943,Sagittarius,BRD-K19687926,BJAB,BRD-K19687926,BJAB,0.841081451975046
4944,cvae,BRD-K19687926,PC3,BRD-K19687926,BT20,0.767863694965982
4945,cvae,BRD-K76908866,BT20,BRD-K19687926,BT20,0.7665598513069953
4946,cvae,BRD-K19687926,BT20,BRD-K19687926,BT20,0.7672707314640667
4947,Sagittarius,BRD-K19687926,PC3,BRD-K19687926,BT20,0.8408380500369552
4948,Sagittarius,BRD-K76908866,BT20,BRD-K19687926,BT20,0.8412654209427999
4949,Sagittarius,BRD-K19687926,BT20,BRD-K19687926,BT20,0.8405768682376757
4950,cvae,BRD-K19687926,XC.L100.L,BRD-K19687926,HA1E,0.8339324212234612
4951,cvae,BRD-K73037408,HA1E,BRD-K19687926,HA1E,0.8339901352173198
4952,cvae,BRD-K19687926,HA1E,BRD-K19687926,HA1E,0.8338910888188797
4953,Sagittarius,BRD-K19687926,XC.L100.L,BRD-K19687926,HA1E,0.8821854443498717
4954,Sagittarius,BRD-K73037408,HA1E,BRD-K19687926,HA1E,0.8847238274109389
4955,Sagittarius,BRD-K19687926,HA1E,BRD-K19687926,HA1E,0.8788826619536096
4956,cvae,BRD-K19687926,PC3,BRD-K19687926,HELA,0.8379262257500124
4957,cvae,BRD-A20126139,HELA,BRD-K19687926,HELA,0.8379214921506051
4958,cvae,BRD-K19687926,HELA,BRD-K19687926,HELA,0.8376624783141977
4959,Sagittarius,BRD-K19687926,PC3,BRD-K19687926,HELA,0.9666906038417368
4960,Sagittarius,BRD-A20126139,HELA,BRD-K19687926,HELA,0.9668248251170736
4961,Sagittarius,BRD-K19687926,HELA,BRD-K19687926,HELA,0.9664650459057482
4962,cvae,BRD-K19687926,HT29,BRD-K19687926,HS578T,0.8401669115898136
4963,cvae,BRD-K13390322,HS578T,BRD-K19687926,HS578T,0.8405693124380798
4964,cvae,BRD-K19687926,HS578T,BRD-K19687926,HS578T,0.8403664539713358
4965,Sagittarius,BRD-K19687926,HT29,BRD-K19687926,HS578T,0.8224191401001044
4966,Sagittarius,BRD-K13390322,HS578T,BRD-K19687926,HS578T,0.8194228935429722
4967,Sagittarius,BRD-K19687926,HS578T,BRD-K19687926,HS578T,0.8227953842838945
4968,cvae,BRD-K19687926,HA1E,BRD-K19687926,HT29,0.75704103188516
4969,cvae,BRD-K74514084,HT29,BRD-K19687926,HT29,0.7573579842086227
4970,cvae,BRD-K19687926,HT29,BRD-K19687926,HT29,0.7573819536679525
4971,Sagittarius,BRD-K19687926,HA1E,BRD-K19687926,HT29,0.8810975439039582
4972,Sagittarius,BRD-K74514084,HT29,BRD-K19687926,HT29,0.8815036264406523
4973,Sagittarius,BRD-K19687926,HT29,BRD-K19687926,HT29,0.8816704633704424
4974,cvae,BRD-K19687926,BT20,BRD-K19687926,MCF10A,0.8131293101531238
4975,cvae,BRD-K95435023,MCF10A,BRD-K19687926,MCF10A,0.8131937525287958
4976,Sagittarius,BRD-K19687926,BT20,BRD-K19687926,MCF10A,0.8539543408674812
4977,Sagittarius,BRD-K95435023,MCF10A,BRD-K19687926,MCF10A,0.852481299893092
4978,cvae,BRD-K19687926,MINO,BRD-K19687926,MCF7,0.753189196856282
4979,cvae,BRD-K49328571,MCF7,BRD-K19687926,MCF7,0.7530174403184355
4980,cvae,BRD-K19687926,MCF7,BRD-K19687926,MCF7,0.7532124158669252
4981,Sagittarius,BRD-K19687926,MINO,BRD-K19687926,MCF7,0.9093244461565224
4982,Sagittarius,BRD-K49328571,MCF7,BRD-K19687926,MCF7,0.909424056995
4983,Sagittarius,BRD-K19687926,MCF7,BRD-K19687926,MCF7,0.9093112138860922
4984,cvae,BRD-K19687926,MCF7,BRD-K19687926,MDAMB231,0.8348594049458893
4985,cvae,BRD-K49075727,MDAMB231,BRD-K19687926,MDAMB231,0.8349265733103799
4986,cvae,BRD-K19687926,MDAMB231,BRD-K19687926,MDAMB231,0.8351872034978042
4987,Sagittarius,BRD-K19687926,MCF7,BRD-K19687926,MDAMB231,0.9015977366826804
4988,Sagittarius,BRD-K49075727,MDAMB231,BRD-K19687926,MDAMB231,0.9014787424601796
4989,Sagittarius,BRD-K19687926,MDAMB231,BRD-K19687926,MDAMB231,0.9013115270990004
4990,cvae,BRD-K19687926,XC.L100.M,BRD-K19687926,MINO,0.7429953520479544
4991,cvae,BRD-K71223042,MINO,BRD-K19687926,MINO,0.7443374365194975
4992,cvae,BRD-K19687926,MINO,BRD-K19687926,MINO,0.7424093093505926
4993,Sagittarius,BRD-K19687926,XC.L100.M,BRD-K19687926,MINO,0.7674185185425834
4994,Sagittarius,BRD-K71223042,MINO,BRD-K19687926,MINO,0.7675229399495644
4995,Sagittarius,BRD-K19687926,MINO,BRD-K19687926,MINO,0.7700484755856818
4996,cvae,BRD-K19687926,BJAB,BRD-K19687926,PC3,0.8200185830337061
4997,cvae,BRD-K12787259,PC3,BRD-K19687926,PC3,0.8198772998438061
4998,cvae,BRD-K19687926,PC3,BRD-K19687926,PC3,0.8199324161306727
4999,Sagittarius,BRD-K19687926,BJAB,BRD-K19687926,PC3,0.9062784903915212
5000,Sagittarius,BRD-K12787259,PC3,BRD-K19687926,PC3,0.9066731879160908
5001,Sagittarius,BRD-K19687926,PC3,BRD-K19687926,PC3,0.9067590982554704
5002,cvae,BRD-K19687926,MINO,BRD-K19687926,SKBR3,0.7553813472669292
5003,cvae,BRD-K16189898,SKBR3,BRD-K19687926,SKBR3,0.7556085536243918
5004,cvae,BRD-K19687926,SKBR3,BRD-K19687926,SKBR3,0.7548788224528783
5005,Sagittarius,BRD-K19687926,MINO,BRD-K19687926,SKBR3,0.8356787089029365
5006,Sagittarius,BRD-K16189898,SKBR3,BRD-K19687926,SKBR3,0.8371556560589506
5007,Sagittarius,BRD-K19687926,SKBR3,BRD-K19687926,SKBR3,0.835826701232376
5008,cvae,BRD-K19687926,A375,BRD-K19687926,THP1,0.732448905396508
5009,cvae,BRD-K30577245,THP1,BRD-K19687926,THP1,0.7336629517767639
5010,Sagittarius,BRD-K19687926,A375,BRD-K19687926,THP1,0.8838993344539992
5011,Sagittarius,BRD-K30577245,THP1,BRD-K19687926,THP1,0.8847914575900058
5012,cvae,BRD-K19687926,PC3,BRD-K19687926,TMD8,0.6879694846269273
5013,cvae,BRD-K94199083,TMD8,BRD-K19687926,TMD8,0.6853845416768382
5014,Sagittarius,BRD-K19687926,PC3,BRD-K19687926,TMD8,0.8416341478115419
5015,Sagittarius,BRD-K94199083,TMD8,BRD-K19687926,TMD8,0.8432887268130679
5016,cvae,BRD-K19687926,HELA,BRD-K19687926,XC.L100.M,0.9450031819986424
5017,cvae,BRD-A25004090,XC.L100.M,BRD-K19687926,XC.L100.M,0.94544772984109
5018,cvae,BRD-K19687926,XC.L100.M,BRD-K19687926,XC.L100.M,0.944978250425612
5019,Sagittarius,BRD-K19687926,HELA,BRD-K19687926,XC.L100.M,0.7893437877206699
5020,Sagittarius,BRD-A25004090,XC.L100.M,BRD-K19687926,XC.L100.M,0.7878251617991421
5021,Sagittarius,BRD-K19687926,XC.L100.M,BRD-K19687926,XC.L100.M,0.7889912307761906
5022,cvae,BRD-K19796430,A549,BRD-K19796430,A549,0.8499529099863292
5023,cvae,BRD-K72827473,A549,BRD-K19796430,A549,0.8498617208497782
5024,cvae,BRD-K19796430,A549,BRD-K19796430,A549,0.8501082528644419
5025,Sagittarius,BRD-K19796430,A549,BRD-K19796430,A549,0.9405932376401792
5026,Sagittarius,BRD-K72827473,A549,BRD-K19796430,A549,0.94100318787395
5027,Sagittarius,BRD-K19796430,A549,BRD-K19796430,A549,0.9410247007362974
5028,cvae,BRD-K19796430,A549,BRD-K19796430,MCF7,0.8092511132088469
5029,cvae,BRD-K10436544,MCF7,BRD-K19796430,MCF7,0.8095983208011504
5030,cvae,BRD-K19796430,MCF7,BRD-K19796430,MCF7,0.8093495502686097
5031,Sagittarius,BRD-K19796430,A549,BRD-K19796430,MCF7,0.917328270032527
5032,Sagittarius,BRD-K10436544,MCF7,BRD-K19796430,MCF7,0.9165877696016572
5033,Sagittarius,BRD-K19796430,MCF7,BRD-K19796430,MCF7,0.917503964822455
5034,cvae,BRD-K19826688,MCF7,BRD-K19826688,HA1E,0.7399418982101793
5035,cvae,BRD-K04887706,HA1E,BRD-K19826688,HA1E,0.7401590601006067
5036,cvae,BRD-K19826688,HA1E,BRD-K19826688,HA1E,0.7401923620628332
5037,Sagittarius,BRD-K19826688,MCF7,BRD-K19826688,HA1E,0.8191021953901682
5038,Sagittarius,BRD-K04887706,HA1E,BRD-K19826688,HA1E,0.8179347730398474
5039,Sagittarius,BRD-K19826688,HA1E,BRD-K19826688,HA1E,0.8178191782857558
5040,cvae,BRD-K19826688,HA1E,BRD-K19826688,MCF7,0.8119994230653125
5041,cvae,BRD-K50128260,MCF7,BRD-K19826688,MCF7,0.8119909949492945
5042,cvae,BRD-K19826688,MCF7,BRD-K19826688,MCF7,0.8121449587977695
5043,Sagittarius,BRD-K19826688,HA1E,BRD-K19826688,MCF7,0.9626471221777736
5044,Sagittarius,BRD-K50128260,MCF7,BRD-K19826688,MCF7,0.9623078744728204
5045,Sagittarius,BRD-K19826688,MCF7,BRD-K19826688,MCF7,0.9623501946474676
5046,cvae,BRD-K19826688,HA1E,BRD-K19826688,PC3,0.7236831002977429
5047,cvae,BRD-K01737880,PC3,BRD-K19826688,PC3,0.723867665775991
5048,Sagittarius,BRD-K19826688,HA1E,BRD-K19826688,PC3,0.8438484268373049
5049,Sagittarius,BRD-K01737880,PC3,BRD-K19826688,PC3,0.8392064463106015
5050,cvae,BRD-K19939891,HELA,BRD-K19939891,HELA,0.8439393594102023
5051,cvae,BRD-A31159102,HELA,BRD-K19939891,HELA,0.8439189112870171
5052,cvae,BRD-K19939891,HELA,BRD-K19939891,HELA,0.8439205917789476
5053,Sagittarius,BRD-K19939891,HELA,BRD-K19939891,HELA,0.9594930697314548
5054,Sagittarius,BRD-A31159102,HELA,BRD-K19939891,HELA,0.9596078498959466
5055,Sagittarius,BRD-K19939891,HELA,BRD-K19939891,HELA,0.9593781741133188
5056,cvae,BRD-K20001883,A375,BRD-K20001883,A375,0.7689863662010381
5057,cvae,BRD-K56343971,A375,BRD-K20001883,A375,0.7684920642520825
5058,cvae,BRD-K20001883,A375,BRD-K20001883,A375,0.7684702242710769
5059,Sagittarius,BRD-K20001883,A375,BRD-K20001883,A375,0.852739569694904
5060,Sagittarius,BRD-K56343971,A375,BRD-K20001883,A375,0.8526819775687811
5061,Sagittarius,BRD-K20001883,A375,BRD-K20001883,A375,0.8531825140145171
5062,cvae,BRD-K20001883,A375,BRD-K20001883,HA1E,0.8038454517251787
5063,cvae,BRD-A58280226,HA1E,BRD-K20001883,HA1E,0.8043960886383552
5064,cvae,BRD-K20001883,HA1E,BRD-K20001883,HA1E,0.8046681615647264
5065,Sagittarius,BRD-K20001883,A375,BRD-K20001883,HA1E,0.8402928715155074
5066,Sagittarius,BRD-A58280226,HA1E,BRD-K20001883,HA1E,0.8415922317246487
5067,Sagittarius,BRD-K20001883,HA1E,BRD-K20001883,HA1E,0.8369649394671093
5068,cvae,BRD-K20001883,A375,BRD-K20001883,HT29,0.7732308847298054
5069,cvae,BRD-K56751279,HT29,BRD-K20001883,HT29,0.7732817548882064
5070,Sagittarius,BRD-K20001883,A375,BRD-K20001883,HT29,0.8583441257368694
5071,Sagittarius,BRD-K56751279,HT29,BRD-K20001883,HT29,0.8614708669822713
5072,cvae,BRD-K20001883,A375,BRD-K20001883,PC3,0.7708474661154621
5073,cvae,BRD-K12502280,PC3,BRD-K20001883,PC3,0.7703439086327057
5074,cvae,BRD-K20001883,PC3,BRD-K20001883,PC3,0.7701884951995883
5075,Sagittarius,BRD-K20001883,A375,BRD-K20001883,PC3,0.8424024340860875
5076,Sagittarius,BRD-K12502280,PC3,BRD-K20001883,PC3,0.8429498318831383
5077,Sagittarius,BRD-K20001883,PC3,BRD-K20001883,PC3,0.8381849445382181
5078,cvae,BRD-K20141153,HELA,BRD-K20141153,HELA,0.8427788257939786
5079,cvae,BRD-K42805893,HELA,BRD-K20141153,HELA,0.8425805598166325
5080,cvae,BRD-K20141153,HELA,BRD-K20141153,HELA,0.8426820884684203
5081,Sagittarius,BRD-K20141153,HELA,BRD-K20141153,HELA,0.970821451843814
5082,Sagittarius,BRD-K42805893,HELA,BRD-K20141153,HELA,0.9704645653876814
5083,Sagittarius,BRD-K20141153,HELA,BRD-K20141153,HELA,0.9709048286171152
5084,cvae,BRD-K20285085,HELA,BRD-K20285085,A375,0.8103228501445889
5085,cvae,BRD-K79254416,A375,BRD-K20285085,A375,0.8102248556571283
5086,Sagittarius,BRD-K20285085,HELA,BRD-K20285085,A375,0.9032527582565087
5087,Sagittarius,BRD-K79254416,A375,BRD-K20285085,A375,0.9032656313378238
5088,cvae,BRD-K20285085,A549,BRD-K20285085,A549,0.8436337600284078
5089,cvae,BRD-K05804044,A549,BRD-K20285085,A549,0.8447141688156387
5090,cvae,BRD-K20285085,A549,BRD-K20285085,A549,0.8439724368792318
5091,Sagittarius,BRD-K20285085,A549,BRD-K20285085,A549,0.9515956363884718
5092,Sagittarius,BRD-K05804044,A549,BRD-K20285085,A549,0.9517508766411232
5093,Sagittarius,BRD-K20285085,A549,BRD-K20285085,A549,0.9520303834993552
5094,cvae,BRD-K20285085,HA1E,BRD-K20285085,BT20,0.7569087604935898
5095,cvae,BRD-K56343971,BT20,BRD-K20285085,BT20,0.7561312892402483
5096,Sagittarius,BRD-K20285085,HA1E,BRD-K20285085,BT20,0.8322454510606788
5097,Sagittarius,BRD-K56343971,BT20,BRD-K20285085,BT20,0.8324523632331483
5098,cvae,BRD-K20285085,A549,BRD-K20285085,HA1E,0.835096296581272
5099,cvae,BRD-K80738081,HA1E,BRD-K20285085,HA1E,0.8351530420473385
5100,cvae,BRD-K20285085,HA1E,BRD-K20285085,HA1E,0.8349989627452193
5101,Sagittarius,BRD-K20285085,A549,BRD-K20285085,HA1E,0.8748381796913975
5102,Sagittarius,BRD-K80738081,HA1E,BRD-K20285085,HA1E,0.8797518418849004
5103,Sagittarius,BRD-K20285085,HA1E,BRD-K20285085,HA1E,0.8730570827382313
5104,cvae,BRD-K20285085,MCF7,BRD-K20285085,HELA,0.8409049169391528
5105,cvae,BRD-A30051119,HELA,BRD-K20285085,HELA,0.8415428560495297
5106,cvae,BRD-K20285085,HELA,BRD-K20285085,HELA,0.8409292391735061
5107,Sagittarius,BRD-K20285085,MCF7,BRD-K20285085,HELA,0.9722772838111434
5108,Sagittarius,BRD-A30051119,HELA,BRD-K20285085,HELA,0.9721869285064664
5109,Sagittarius,BRD-K20285085,HELA,BRD-K20285085,HELA,0.9722807153500092
5110,cvae,BRD-K20285085,A549,BRD-K20285085,HS578T,0.8368553547166012
5111,cvae,BRD-K72636697,HS578T,BRD-K20285085,HS578T,0.8368573174285505
5112,cvae,BRD-K20285085,HS578T,BRD-K20285085,HS578T,0.8368203786765357
5113,Sagittarius,BRD-K20285085,A549,BRD-K20285085,HS578T,0.8284866844971137
5114,Sagittarius,BRD-K72636697,HS578T,BRD-K20285085,HS578T,0.8239123726340254
5115,Sagittarius,BRD-K20285085,HS578T,BRD-K20285085,HS578T,0.8277510138770213
5116,cvae,BRD-K20285085,SKBR3,BRD-K20285085,HT29,0.7534222849355015
5117,cvae,BRD-K86797399,HT29,BRD-K20285085,HT29,0.7544618423750011
5118,cvae,BRD-K20285085,HT29,BRD-K20285085,HT29,0.7546253439772956
5119,Sagittarius,BRD-K20285085,SKBR3,BRD-K20285085,HT29,0.890358048625342
5120,Sagittarius,BRD-K86797399,HT29,BRD-K20285085,HT29,0.8910551577283108
5121,Sagittarius,BRD-K20285085,HT29,BRD-K20285085,HT29,0.8904531824280657
5122,cvae,BRD-K20285085,MCF7,BRD-K20285085,MCF10A,0.812835211237098
5123,cvae,BRD-K05104363,MCF10A,BRD-K20285085,MCF10A,0.8129026105088768
5124,cvae,BRD-K20285085,MCF10A,BRD-K20285085,MCF10A,0.8135405432051622
5125,Sagittarius,BRD-K20285085,MCF7,BRD-K20285085,MCF10A,0.8627798098438716
5126,Sagittarius,BRD-K05104363,MCF10A,BRD-K20285085,MCF10A,0.8613637324146544
5127,Sagittarius,BRD-K20285085,MCF10A,BRD-K20285085,MCF10A,0.8598581142703596
5128,cvae,BRD-K20285085,MCF10A,BRD-K20285085,MCF7,0.7790031179475263
5129,cvae,BRD-K00627859,MCF7,BRD-K20285085,MCF7,0.7789077724797884
5130,cvae,BRD-K20285085,MCF7,BRD-K20285085,MCF7,0.7792056300533379
5131,Sagittarius,BRD-K20285085,MCF10A,BRD-K20285085,MCF7,0.9515708587536336
5132,Sagittarius,BRD-K00627859,MCF7,BRD-K20285085,MCF7,0.951734148690914
5133,Sagittarius,BRD-K20285085,MCF7,BRD-K20285085,MCF7,0.9516447234294808
5134,cvae,BRD-K20285085,A549,BRD-K20285085,MDAMB231,0.8320098743140203
5135,cvae,BRD-K68065987,MDAMB231,BRD-K20285085,MDAMB231,0.831849810664683
5136,cvae,BRD-K20285085,MDAMB231,BRD-K20285085,MDAMB231,0.8320174301136163
5137,Sagittarius,BRD-K20285085,A549,BRD-K20285085,MDAMB231,0.8941422021624225
5138,Sagittarius,BRD-K68065987,MDAMB231,BRD-K20285085,MDAMB231,0.8945443592752177
5139,Sagittarius,BRD-K20285085,MDAMB231,BRD-K20285085,MDAMB231,0.8946064284370947
5140,cvae,BRD-K20285085,SKBR3,BRD-K20285085,PC3,0.8024274476250965
5141,cvae,BRD-K19687926,PC3,BRD-K20285085,PC3,0.8025529817772988
5142,Sagittarius,BRD-K20285085,SKBR3,BRD-K20285085,PC3,0.8858128775063663
5143,Sagittarius,BRD-K19687926,PC3,BRD-K20285085,PC3,0.8856036901640695
5144,cvae,BRD-K20285085,MDAMB231,BRD-K20285085,SKBR3,0.7699165313127698
5145,cvae,BRD-K08799216,SKBR3,BRD-K20285085,SKBR3,0.7695843391082884
5146,cvae,BRD-K20285085,SKBR3,BRD-K20285085,SKBR3,0.7693594289955248
5147,Sagittarius,BRD-K20285085,MDAMB231,BRD-K20285085,SKBR3,0.8527818129004555
5148,Sagittarius,BRD-K08799216,SKBR3,BRD-K20285085,SKBR3,0.8506363634888398
5149,Sagittarius,BRD-K20285085,SKBR3,BRD-K20285085,SKBR3,0.8500460233502816
5150,cvae,BRD-K20755323,MCF7,BRD-K20755323,A549,0.8296197658024114
5151,cvae,BRD-K11163873,A549,BRD-K20755323,A549,0.8291788547497524
5152,cvae,BRD-K20755323,A549,BRD-K20755323,A549,0.82893132213684
5153,Sagittarius,BRD-K20755323,MCF7,BRD-K20755323,A549,0.9502650844531542
5154,Sagittarius,BRD-K11163873,A549,BRD-K20755323,A549,0.9497177251406512
5155,Sagittarius,BRD-K20755323,A549,BRD-K20755323,A549,0.9500363258855876
5156,cvae,BRD-K20755323,MCF7,BRD-K20755323,MCF7,0.7747249767519657
5157,cvae,BRD-K01567962,MCF7,BRD-K20755323,MCF7,0.7761019153958391
5158,cvae,BRD-K20755323,MCF7,BRD-K20755323,MCF7,0.7749687186368974
5159,Sagittarius,BRD-K20755323,MCF7,BRD-K20755323,MCF7,0.959199592982289
5160,Sagittarius,BRD-K01567962,MCF7,BRD-K20755323,MCF7,0.9595203873464628
5161,Sagittarius,BRD-K20755323,MCF7,BRD-K20755323,MCF7,0.9597016623958547
5162,cvae,BRD-K36467523,HELA,BRD-K20920669,HELA,0.8341643868366966
5163,Sagittarius,BRD-K36467523,HELA,BRD-K20920669,HELA,0.968829433911092
5164,cvae,BRD-K21295289,HELA,BRD-K21295289,HELA,0.8446147888844491
5165,cvae,BRD-A08187463,HELA,BRD-K21295289,HELA,0.8444565404229603
5166,cvae,BRD-K21295289,HELA,BRD-K21295289,HELA,0.8443340569347717
5167,Sagittarius,BRD-K21295289,HELA,BRD-K21295289,HELA,0.967076757796644
5168,Sagittarius,BRD-A08187463,HELA,BRD-K21295289,HELA,0.9672596940956923
5169,Sagittarius,BRD-K21295289,HELA,BRD-K21295289,HELA,0.9668948477522096
5170,cvae,BRD-A07986123,HELA,BRD-K21361524,HELA,0.8319169020600774
5171,Sagittarius,BRD-A07986123,HELA,BRD-K21361524,HELA,0.9655069730826052
5172,cvae,BRD-K17075857,HELA,BRD-K21396683,HELA,0.8383664376667156
5173,Sagittarius,BRD-K17075857,HELA,BRD-K21396683,HELA,0.9664217636173996
5174,cvae,BRD-K21450440,HELA,BRD-K21450440,HELA,0.8392566365753207
5175,cvae,BRD-K18850819,HELA,BRD-K21450440,HELA,0.8399856942672437
5176,cvae,BRD-K21450440,HELA,BRD-K21450440,HELA,0.8397736828921606
5177,Sagittarius,BRD-K21450440,HELA,BRD-K21450440,HELA,0.9657638510265968
5178,Sagittarius,BRD-K18850819,HELA,BRD-K21450440,HELA,0.9653023892252912
5179,Sagittarius,BRD-K21450440,HELA,BRD-K21450440,HELA,0.965945318498729
5180,cvae,BRD-K21672174,A549,BRD-K21672174,A549,0.8420804595291074
5181,cvae,BRD-K24132293,A549,BRD-K21672174,A549,0.842108450623706
5182,cvae,BRD-K21672174,A549,BRD-K21672174,A549,0.8425816630403427
5183,Sagittarius,BRD-K21672174,A549,BRD-K21672174,A549,0.9566868919429388
5184,Sagittarius,BRD-K24132293,A549,BRD-K21672174,A549,0.9561641883975388
5185,Sagittarius,BRD-K21672174,A549,BRD-K21672174,A549,0.9575616521336936
5186,cvae,BRD-K21672174,MCF7,BRD-K21672174,MCF7,0.7716834980227185
5187,cvae,BRD-K65781196,MCF7,BRD-K21672174,MCF7,0.7713700477931265
5188,cvae,BRD-K21672174,MCF7,BRD-K21672174,MCF7,0.7721964200788282
5189,Sagittarius,BRD-K21672174,MCF7,BRD-K21672174,MCF7,0.955340189325632
5190,Sagittarius,BRD-K65781196,MCF7,BRD-K21672174,MCF7,0.9550528252055112
5191,Sagittarius,BRD-K21672174,MCF7,BRD-K21672174,MCF7,0.9535808682125582
5192,cvae,BRD-K21680192,K562,BRD-K21680192,A375,0.7509718518948596
5193,cvae,BRD-K68065987,A375,BRD-K21680192,A375,0.750760058598882
5194,cvae,BRD-K21680192,A375,BRD-K21680192,A375,0.751091577323773
5195,Sagittarius,BRD-K21680192,K562,BRD-K21680192,A375,0.8541180733770639
5196,Sagittarius,BRD-K68065987,A375,BRD-K21680192,A375,0.8538676800794148
5197,Sagittarius,BRD-K21680192,A375,BRD-K21680192,A375,0.854120581286777
5198,cvae,BRD-K21680192,TMD8,BRD-K21680192,A549,0.8073457304078262
5199,cvae,BRD-K16803204,A549,BRD-K21680192,A549,0.8071614856341449
5200,cvae,BRD-K21680192,A549,BRD-K21680192,A549,0.8073519071777846
5201,Sagittarius,BRD-K21680192,TMD8,BRD-K21680192,A549,0.9412721756223876
5202,Sagittarius,BRD-K16803204,A549,BRD-K21680192,A549,0.9414260945722236
5203,Sagittarius,BRD-K21680192,A549,BRD-K21680192,A549,0.9411222783078208
5204,cvae,BRD-K21680192,HT29,BRD-K21680192,BJAB,0.6641784140054661
5205,cvae,BRD-A77216878,BJAB,BRD-K21680192,BJAB,0.6631852047899742
